          1.31304950         -0.71836850         -0.19077786         -0.00000000         -0.02111031
          0.01890247          0.00442790          0.00178326          0.00000000          0.00027820
         -0.15213746         -0.05274411          0.03818241         -0.00000000         -0.00298297
          0.06163786          0.01825947          0.00930973          0.00000000          0.00126030
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.95038079         -0.32392986         -0.05939468         -0.02387808
          0.00000000          0.01685202          0.00629502          0.00270935          0.00091980
          0.00000000          1.19613616          0.00000000          0.07545449          0.00000000
          0.00000000          0.01567893          0.00000000          0.00205215          0.00000000
          0.00000000          1.35473545         -0.00000000          0.05784667         -0.00000000
          0.00000000          0.00499800          0.00000000          0.00044097          0.00000000
          1.79352488         -0.47504116          0.00000000         -0.07391203         -0.00000000
          0.06624649          0.01023156          0.00000000          0.00116540          0.00000000
          0.00000000         -1.64436516         -0.33262344         -0.22945708         -0.02140123
          0.00000000          0.01494764          0.01570666          0.00735612          0.00241500
          0.00000000          0.00000000          0.40821749          0.06725153          0.02237340
          0.00000000          0.00000000          0.01406392          0.00837582          0.00269224
          0.00000000         -0.20284762         -0.20418276          0.00000000         -0.01918031
          0.00000000          0.01038977          0.00265250          0.00000000          0.00024408
          0.00000000         -1.01484880         -0.17088142         -0.23607873         -0.01882201
          0.00000000          0.03143445          0.01780213          0.00627734          0.00187445
         -0.00000000         -0.48384594         -0.00000000         -0.02803913         -0.00414759
          0.00000000          0.00103101          0.00000000          0.00055990          0.00028366
         -0.00000000          0.29466313          0.19428354          0.04806034          0.01333910
          0.00000000          0.01722686          0.00370903          0.00154685          0.00048758
         -0.00000000          3.45507794         -0.22580425          0.00000000         -0.01421141
          0.00000000          0.06278224          0.00448745          0.00000000          0.00052717
          0.00000000          0.00000000          0.11350103          0.09267627          0.00000000
          0.00000000          0.00000000          0.02058804          0.00763663          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.53601375          0.00000000          0.00000000          0.00000000
          0.00000000          0.01754361          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000

 Chi²pp   2997.2891026925381      Npp        3003 Chi²pp/Npp  0.99809826929488443     
 Chi²np   3957.5742661691147      Nnp        3717 Chi²np/Nnp   1.0647226973820594     
 Chi²   6954.8633688616528      N        6720 Chi²/N   1.0349499060806031     

           1           1           1           1   3.5730320229132730E-004
           1           1           1           2  -7.9780557690188326E-005
           1           1           1           3   2.5135181369011104E-005
           1           1           1           5  -1.6953969991099511E-006
           1           1           2           1  -2.6155471799249461E-004
           1           1           2           2   5.8743388856583153E-005
           1           1           2           3  -1.8935346683159344E-005
           1           1           2           5   1.3569494006559782E-006
           1           1           5           2  -2.4849644977867358E-005
           1           1           5           3   1.4091883878486899E-005
           1           1           5           4  -2.4475925173295923E-006
           1           1           5           5  -1.0407752104413492E-006
           1           1           6           2   2.3522118137469641E-005
           1           1           6           4  -2.6847217448175249E-006
           1           1           7           2  -9.7551086122900574E-006
           1           1           7           4  -1.9212869400107066E-007
           1           1           8           1  -3.6828296306006031E-005
           1           1           8           2   6.1763827540761370E-006
           1           1           8           4  -1.3238842107781027E-007
           1           1           9           2  -1.7238432392171828E-006
           1           1           9           3  -1.4769104244595864E-006
           1           1           9           4   1.1504417957093593E-006
           1           1           9           5  -1.2481888379669061E-006
           1           1          10           3  -4.3399528579432584E-007
           1           1          10           4  -6.1761077843674369E-007
           1           1          10           5   9.8991825711569659E-008
           1           1          11           2   5.0460260261462631E-005
           1           1          11           3  -1.3094853448366337E-005
           1           1          11           5  -1.8489435008028786E-007
           1           1          12           2   1.2908471937470646E-005
           1           1          12           3  -5.3881786635111248E-006
           1           1          12           4   3.9007722589213575E-006
           1           1          12           5  -1.3327218693677436E-006
           1           1          13           2   2.9598194909312210E-006
           1           1          13           4  -9.2424525129609806E-007
           1           1          13           5   3.1797344990948839E-007
           1           1          14           2   7.7888489579110092E-005
           1           1          14           3  -1.0877526749962783E-005
           1           1          14           4   1.7702318943900418E-006
           1           1          14           5   1.5141124778020697E-007
           1           1          15           2   3.0204660901162389E-004
           1           1          15           3  -3.7824799677985128E-006
           1           1          15           5  -2.3938328940295508E-006
           1           1          16           3   9.1528546458018689E-006
           1           1          16           4  -6.9971289126275779E-006
           1           1          18           2   3.0550098439463084E-006
           1           2           1           1  -7.9780557690370323E-005
           1           2           1           2   1.9606269105840637E-005
           1           2           1           3  -7.1786921531686927E-006
           1           2           1           5   6.5702122773015208E-007
           1           2           2           1   5.6533167633392751E-005
           1           2           2           2  -1.3225407564443370E-005
           1           2           2           3   4.5249617782984113E-006
           1           2           2           5  -3.9991425211885180E-007
           1           2           5           2   7.3983681751053248E-006
           1           2           5           3  -4.1995204638371773E-006
           1           2           5           4   6.1504924682226143E-007
           1           2           5           5   2.3197915983016125E-007
           1           2           6           2  -4.8625521923165981E-006
           1           2           6           4   7.3563479027857293E-007
           1           2           7           2   9.6652000989017491E-007
           1           2           7           4   3.1626756370322328E-007
           1           2           8           1   5.7881036894464921E-006
           1           2           8           2  -6.4902172708241714E-007
           1           2           8           4  -1.8976187431139331E-008
           1           2           9           2  -3.6232510094122460E-008
           1           2           9           3   3.4375436401743103E-007
           1           2           9           4  -3.1878434429379834E-007
           1           2           9           5   3.3307055446260096E-007
           1           2          10           3  -9.8711605256891395E-007
           1           2          10           4   6.4355843272233302E-007
           1           2          10           5  -2.7889031716764234E-007
           1           2          11           2  -5.3872916264610680E-006
           1           2          11           3   1.2498017923561412E-006
           1           2          11           5   1.7657396118909515E-007
           1           2          12           2  -6.8777182212004429E-006
           1           2          12           3   3.3930551009049894E-006
           1           2          12           4  -1.3601154135807470E-006
           1           2          12           5   3.8979576469343442E-007
           1           2          13           2  -8.4229223889699050E-007
           1           2          13           4   4.2621581869478485E-007
           1           2          13           5  -1.2886394090057271E-007
           1           2          14           2  -1.9460485463606899E-005
           1           2          14           3   3.1389663759049129E-006
           1           2          14           4  -3.5590297420528388E-007
           1           2          14           5  -3.7515316900026297E-008
           1           2          15           2  -7.6597394668188957E-005
           1           2          15           3   1.0999441316360224E-006
           1           2          15           5   4.8382684430007148E-007
           1           2          16           3  -2.7068802881700652E-007
           1           2          16           4   9.9067056353552106E-007
           1           2          18           2  -3.2547563356370542E-007
           1           3           1           1   2.5135181369151535E-005
           1           3           1           2  -7.1786921531917795E-006
           1           3           1           3   3.1800062961419780E-006
           1           3           1           5  -3.9606349094370584E-007
           1           3           2           1  -1.6119833656132383E-005
           1           3           2           2   3.9775053730206841E-006
           1           3           2           3  -1.4746710865639479E-006
           1           3           2           5   1.7946325424005485E-007
           1           3           5           2  -3.0634819440177264E-006
           1           3           5           3   1.7997688715630177E-006
           1           3           5           4  -1.5772620837145389E-007
           1           3           5           5  -1.2185805490376755E-007
           1           3           6           2   1.3739209082107701E-006
           1           3           6           4  -3.3988679389519097E-007
           1           3           7           2   2.9132092357006694E-007
           1           3           7           4  -2.2069821998541540E-007
           1           3           8           1  -6.4453634752827630E-007
           1           3           8           2  -1.6029367788391558E-007
           1           3           8           4   2.2626561663798797E-008
           1           3           9           2   2.6061370722801990E-007
           1           3           9           3  -1.5861834549594582E-007
           1           3           9           4   1.3675046561335085E-007
           1           3           9           5  -1.2441062409907842E-007
           1           3          10           3   8.1214347786446137E-007
           1           3          10           4  -4.3382316809630098E-007
           1           3          10           5   2.1038807187705241E-007
           1           3          11           2  -2.0218764393380287E-006
           1           3          11           3   6.6273023408545642E-007
           1           3          11           5  -1.5625348831437743E-007
           1           3          12           2   4.5392674801179888E-006
           1           3          12           3  -2.3507735835845374E-006
           1           3          12           4   7.1551947102472625E-007
           1           3          12           5  -1.7918438836106940E-007
           1           3          13           2   3.7273270259055930E-007
           1           3          13           4  -2.2581866299224021E-007
           1           3          13           5   5.8317339338048114E-008
           1           3          14           2   7.2456788514622593E-006
           1           3          14           3  -1.3334892917897964E-006
           1           3          14           4   6.8638531905602592E-008
           1           3          14           5   4.0343773737415936E-008
           1           3          15           2   2.9754099677254335E-005
           1           3          15           3  -4.6412823632184824E-007
           1           3          15           5  -1.3401699250126168E-007
           1           3          16           3  -1.0245967371893894E-006
           1           3          16           4   2.8651282010997227E-008
           1           3          18           2  -2.6890013938469577E-008
           1           5           1           1  -1.6953969991237000E-006
           1           5           1           2   6.5702122773589475E-007
           1           5           1           3  -3.9606349094639052E-007
           1           5           1           5   7.7394912853043332E-008
           1           5           2           1   4.4721301043623404E-007
           1           5           2           2  -1.0084714908392876E-007
           1           5           2           3   4.4795587191321532E-008
           1           5           2           5  -2.0966254284436812E-008
           1           5           5           2   1.7151659979349828E-007
           1           5           5           3  -1.4380957108611384E-007
           1           5           5           4  -3.5650338109243381E-008
           1           5           5           5   4.3135884734980956E-008
           1           5           6           2  -9.7327809397111576E-008
           1           5           6           4   5.8838999666926199E-008
           1           5           7           2  -7.9027870506671038E-008
           1           5           7           4   1.8759103163202860E-008
           1           5           8           1  -6.1751039147122718E-008
           1           5           8           2   5.0640857373155839E-008
           1           5           8           4   1.2436598890478725E-009
           1           5           9           2  -6.8281694912714956E-008
           1           5           9           3   4.2320375615791571E-008
           1           5           9           4  -1.6497923255158053E-008
           1           5           9           5   5.9257313250949491E-009
           1           5          10           3  -8.4784734046638550E-008
           1           5          10           4   4.1366347398534265E-008
           1           5          10           5  -2.4044045418484408E-008
           1           5          11           2   1.0115793883310626E-006
           1           5          11           3  -2.9218240226973964E-007
           1           5          11           5   4.1402618286264288E-008
           1           5          12           2  -7.9117811067809640E-007
           1           5          12           3   4.1121408906221091E-007
           1           5          12           4  -1.0524430256104327E-007
           1           5          12           5   2.4450791701043915E-008
           1           5          13           2  -4.6968043968130473E-008
           1           5          13           4   1.4130669058342393E-008
           1           5          13           5   9.2318046432952639E-010
           1           5          14           2  -6.6040926586834589E-007
           1           5          14           3   1.2146660015471461E-007
           1           5          14           4   1.4483397326830203E-008
           1           5          14           5  -2.1940420744427599E-008
           1           5          15           2  -3.2522850374775839E-006
           1           5          15           3   3.8134136497279616E-008
           1           5          15           5   1.1250812011569751E-008
           1           5          16           3   3.2461260358752970E-007
           1           5          16           4  -7.2129891672109420E-008
           1           5          18           2  -1.2864645770564653E-008
           2           1           1           1  -2.6155471799841170E-004
           2           1           1           2   5.6533167620112644E-005
           2           1           1           3  -1.6119833645735101E-005
           2           1           1           5   4.4721300970746294E-007
           2           1           2           1   3.7992263196945110E-003
           2           1           2           2  -1.0128787751901237E-003
           2           1           2           3   3.8088822508459871E-004
           2           1           2           5  -1.6254937610330380E-005
           2           1           5           2   6.9995385484713862E-005
           2           1           5           3  -2.4566082067094238E-005
           2           1           5           4   7.8940324612279239E-006
           2           1           5           5  -9.9984821101478307E-007
           2           1           6           2   5.6903986574949686E-004
           2           1           6           4  -5.8542370345758349E-005
           2           1           7           2  -5.5634950979664471E-005
           2           1           7           4   3.0867367499458921E-006
           2           1           8           1  -9.4196184046062867E-004
           2           1           8           2  -3.6665274235926016E-005
           2           1           8           4  -5.1571492286843166E-006
           2           1           9           2   2.5309413715441211E-004
           2           1           9           3  -1.8793050068803381E-004
           2           1           9           4   7.5147906899385440E-005
           2           1           9           5  -1.3424817579759097E-005
           2           1          10           3   2.5449474997887438E-005
           2           1          10           4  -2.9316907880855291E-005
           2           1          10           5   4.6267837343375875E-006
           2           1          11           2  -7.3339995358214684E-005
           2           1          11           3   2.1152712337154737E-005
           2           1          11           5  -1.4934600529052488E-006
           2           1          12           2   5.3700533218400438E-004
           2           1          12           3  -2.1018871409979502E-004
           2           1          12           4   5.3586880369343782E-005
           2           1          12           5  -9.6028253103010426E-006
           2           1          13           2  -1.7046266725372799E-006
           2           1          13           4   2.1063143097855322E-006
           2           1          13           5  -4.0096150048119396E-007
           2           1          14           2   2.9854215321621765E-005
           2           1          14           3   1.1096651704802320E-005
           2           1          14           4  -7.1010100136784311E-006
           2           1          14           5   1.8000205334922489E-006
           2           1          15           2   1.0718955717738525E-004
           2           1          15           3  -1.7661373640026599E-005
           2           1          15           5   1.5356750402359911E-006
           2           1          16           3  -1.2425146382440393E-004
           2           1          16           4   2.3150092889056595E-005
           2           1          18           2   9.0030678490639849E-006
           2           2           1           1   5.8743388858563557E-005
           2           2           1           2  -1.3225407560866188E-005
           2           2           1           3   3.9775053700780459E-006
           2           2           1           5  -1.0084714880285114E-007
           2           2           2           1  -1.0128787755567354E-003
           2           2           2           2   3.3340833106640643E-004
           2           2           2           3  -1.5629643251463820E-004
           2           2           2           5   1.1090346319855454E-005
           2           2           5           2  -2.0767590590977368E-005
           2           2           5           3   7.1676274577125942E-006
           2           2           5           4  -3.0116607716585042E-006
           2           2           5           5   7.3866202460813335E-007
           2           2           6           2  -1.1336323135601528E-004
           2           2           6           4   2.4034929110194750E-005
           2           2           7           2   1.1247414701464055E-005
           2           2           7           4  -8.3845682716879618E-007
           2           2           8           1   2.2867942579794735E-004
           2           2           8           2   1.1599091894262557E-006
           2           2           8           4   2.8979750040075390E-006
           2           2           9           2  -5.8896547054248716E-005
