       0.36000000E+01       0.61317411E+02       0.25425434E+01      -0.17852669E+02       0.21692972E+01      -0.15557783E+02       0.58261072E+00      -0.14837760E+02       0.47558172E+00       0.22254430E+01       0.35286811E-01      -0.51955656E+01       0.85332873E-02      -0.14158008E+02       0.93101155E-01      -0.76319410E+01       0.25131408E-01       0.19811292E+01       0.97237874E-02       0.27419872E+00       0.13011693E-02       0.42364308E+01       0.26869349E-01       0.11473619E+01       0.86343507E-02
       0.37000000E+01       0.58585969E+02       0.24634034E+01      -0.15821953E+02       0.20469911E+01      -0.14439083E+02       0.63234219E+00      -0.16961309E+02       0.44765129E+00       0.23258065E+01       0.34243718E-01      -0.44605890E+01       0.90912968E-02      -0.99969551E+01       0.73286334E-01      -0.57643489E+01       0.22127349E-01       0.20912062E+01       0.88340785E-02       0.34888699E+00       0.12232458E-02       0.34922112E+01       0.19991045E-01       0.10331363E+01       0.75702001E-02
       0.38000000E+01       0.55276328E+02       0.23760210E+01      -0.13826478E+02       0.19029963E+01      -0.13578967E+02       0.71844248E+00      -0.18820707E+02       0.42455497E+00       0.24103221E+01       0.33386175E-01      -0.38055626E+01       0.99826123E-02      -0.59032833E+01       0.55194659E-01      -0.38800422E+01       0.18611899E-01       0.21664906E+01       0.82673539E-02       0.40789157E+00       0.12754210E-02       0.26926161E+01       0.14504592E-01       0.89067631E+00       0.63207700E-02
       0.39000000E+01       0.51385274E+02       0.22812642E+01      -0.11836710E+02       0.17407277E+01      -0.13036156E+02       0.83919034E+00      -0.20428796E+02       0.40830913E+00       0.24729454E+01       0.32432939E-01      -0.32192040E+01       0.10927789E-01      -0.19126392E+01       0.39507146E-01      -0.20019348E+01       0.14764357E-01       0.21996776E+01       0.78905014E-02       0.44989196E+00       0.14043096E-02       0.18506565E+01       0.10457706E-01       0.72495848E+00       0.49771187E-02
       0.40000000E+01       0.46933058E+02       0.21824975E+01      -0.98264245E+01       0.15656731E+01      -0.12850995E+02       0.99061983E+00      -0.21796891E+02       0.39988521E+00       0.25084465E+01       0.31127684E-01      -0.26916043E+01       0.11656668E-01       0.19316938E+01       0.27317013E-01      -0.15707926E+00       0.10957211E-01       0.21858290E+01       0.75570805E-02       0.47428245E+00       0.15486503E-02       0.98292731E+00       0.79952780E-02       0.54183155E+00       0.36840184E-02
       0.41000000E+01       0.41962788E+02       0.20851461E+01      -0.77754267E+01       0.13848249E+01      -0.13041464E+02       0.11664669E+01      -0.22934264E+02       0.39910818E+00       0.25126345E+01       0.29282514E-01      -0.22141812E+01       0.11953367E-01       0.55808325E+01       0.19838978E-01       0.16244983E+01       0.76733205E-02       0.21225725E+01       0.71371031E-02       0.48116817E+00       0.16517530E-02       0.10884924E+00       0.72756993E-02       0.34776545E+00       0.26073758E-02
       0.42000000E+01       0.36538216E+02       0.19957517E+01      -0.56719492E+01       0.12058564E+01      -0.13600477E+02       0.13581592E+01      -0.23847717E+02       0.40470943E+00       0.24825366E+01       0.26809332E-01      -0.17796600E+01       0.11689578E-01       0.89827278E+01       0.18059329E-01       0.33111657E+01       0.53926605E-02       0.20101498E+01       0.65421433E-02       0.47132982E+00       0.16720868E-02      -0.75026494E+00       0.83813765E-02       0.14957241E+00       0.18971621E-02
       0.43000000E+01       0.30740176E+02       0.19206391E+01      -0.35145267E+01       0.10361527E+01      -0.14494731E+02       0.15548902E+01      -0.24541295E+02       0.41451346E+00       0.24165222E+01       0.23733265E-01      -0.13820543E+01       0.10840512E-01       0.12084852E+02       0.22409863E-01       0.48711745E+01       0.44758585E-02       0.18513176E+01       0.57403171E-02       0.44615985E+00       0.15899019E-02      -0.15722626E+01       0.11243240E-01      -0.45885284E-01       0.16536607E-02
       0.44000000E+01       0.24662000E+02       0.18644197E+01      -0.13131856E+01       0.88185230E+00      -0.15665279E+02       0.17438711E+01      -0.25016193E+02       0.42572745E+00       0.23143659E+01       0.20186156E-01      -0.10166198E+01       0.94816002E-02       0.14836985E+02       0.32544852E-01       0.62741891E+01       0.50722609E-02       0.16511140E+01       0.47584638E-02       0.40757392E+00       0.14088524E-02      -0.23352594E+01       0.15596559E-01      -0.23198664E+00       0.19040966E-02
       0.45000000E+01       0.18404296E+02       0.18286407E+01       0.91016469E+00       0.74706857E+00      -0.17029853E+02       0.19108831E+01      -0.25270849E+02       0.43530021E+00       0.21772481E+01       0.16382175E-01      -0.67979890E+00       0.77679510E-02       0.17193923E+02       0.47276780E-01       0.74927690E+01       0.70739364E-02       0.14165100E+01       0.36719815E-02       0.35790302E+00       0.11527704E-02      -0.30187374E+01       0.20978773E-01      -0.40262780E+00       0.25943871E-02
       0.46000000E+01       0.12069472E+02       0.18109000E+01       0.31221998E+01       0.63344361E+00      -0.18486863E+02       0.20412320E+01      -0.25301269E+02       0.44031738E+00       0.20076924E+01       0.12580861E-01      -0.36914306E+00       0.59016955E-02       0.19117980E+02       0.64690035E-01       0.85037198E+01       0.10125743E-01       0.11559733E+01       0.25854751E-02       0.29977205E+00       0.85876456E-03      -0.36045690E+01       0.26770988E-01      -0.55246897E+00       0.35974179E-02
       0.47000000E+01       0.57564306E+01       0.18046882E+01       0.52795060E+01       0.54012777E+00      -0.19920847E+02       0.21211365E+01      -0.25101583E+02       0.43839853E+00       0.18094441E+01       0.90449725E-02      -0.83196871E-01       0.40942334E-02       0.20581109E+02       0.82411209E-01       0.92892419E+01       0.13688303E-01       0.87897050E+00       0.16090926E-02       0.23597139E+00       0.56846494E-03      -0.40779094E+01       0.32275357E-01      -0.67714085E+00       0.47357074E-02
       0.48000000E+01      -0.44423286E+00       0.18000863E+01       0.73306979E+01       0.46419793E+00      -0.21209055E+02       0.21394571E+01      -0.24664826E+02       0.42805705E+00       0.15872969E+01       0.60008587E-02       0.17864130E+00       0.25306849E-02       0.21566550E+02       0.97979861E-01       0.98378122E+01       0.17138780E-01       0.59544214E+00       0.83587839E-03       0.16932787E+00       0.31941637E-03      -0.44279063E+01       0.36812960E-01      -0.77340109E+00       0.58133714E-02
       0.49000000E+01      -0.64542237E+01       0.17852678E+01       0.92192089E+01       0.40143479E+00      -0.22228735E+02       0.20895408E+01      -0.23983892E+02       0.40897723E+00       0.13468760E+01       0.36079471E-02       0.41627758E+00       0.13426974E-02       0.22069914E+02       0.10924271E+00       0.10144757E+02       0.19886463E-01       0.31527964E+00       0.32469843E-03       0.10258136E+00       0.13834731E-03      -0.46481921E+01       0.39822698E-01      -0.83923438E+00       0.66505917E-02
       0.50000000E+01      -0.12210509E+02       0.17485675E+01       0.10886580E+02       0.34730018E+00      -0.22864658E+02       0.19708425E+01      -0.23052665E+02       0.38215813E+00       0.10943896E+01       0.19416492E-02       0.62910930E+00       0.59352168E-03       0.22099635E+02       0.11469126E+00       0.10212489E+02       0.21478060E-01       0.47834071E-01       0.91622973E-04       0.38272764E-01       0.37434223E-04      -0.47371335E+01       0.40941929E-01      -0.87389271E+00       0.71136293E-02
       0.51000000E+01      -0.17667124E+02       0.16807314E+01       0.12276041E+02       0.29790948E+00      -0.23016375E+02       0.17899399E+01      -0.21867238E+02       0.34987886E+00       0.83636136E+00       0.99111525E-03       0.81622220E+00       0.27653822E-03       0.21676802E+02       0.11367792E+00       0.10050398E+02       0.21671276E-01      -0.19851780E+00       0.11054660E-03      -0.21351951E-01       0.13911736E-04      -0.46978331E+01       0.40053837E-01      -0.87787583E+00       0.71347548E-02
       0.52000000E+01      -0.22795783E+02       0.15768913E+01       0.13336141E+02       0.25079332E+00      -0.22604713E+02       0.15606051E+01      -0.20427146E+02       0.31545745E+00       0.57935715E+00       0.67047148E-03       0.97658547E+00       0.32576960E-03       0.20834377E+02       0.10647367E+00       0.96744213E+01       0.20463552E-01      -0.41672938E+00       0.32181883E-03      -0.74417901E-01       0.52639844E-04      -0.45378870E+01       0.37293765E-01      -0.85285476E+00       0.67189080E-02
       0.53000000E+01      -0.27585344E+02       0.14378411E+01       0.14024211E+02       0.20529092E+00      -0.21577060E+02       0.13027446E+01      -0.18736571E+02       0.28280867E+00       0.32971873E+00       0.83996973E-03       0.11092470E+01       0.63489772E-03       0.19615854E+02       0.94165250E-01       0.91063049E+01       0.18073426E-01      -0.60134719E+00       0.64616516E-03      -0.11947511E+00       0.13068492E-03      -0.42689229E+01       0.33015182E-01      -0.80154442E+00       0.59368235E-02
       0.54000000E+01      -0.32040277E+02       0.12703190E+01       0.14309394E+02       0.16250266E+00      -0.19911094E+02       0.10402354E+01      -0.16805403E+02       0.25584832E+00       0.93318020E-01       0.13322249E-02       0.12135138E+01       0.10802129E-02       0.18073461E+02       0.78421996E-01       0.83726250E+01       0.14882243E-01      -0.74867223E+00       0.10004616E-02      -0.15552882E+00       0.22269641E-03      -0.39059504E+01       0.27723672E-01      -0.72753379E+00       0.49070990E-02
       0.55000000E+01      -0.36178294E+02       0.10862066E+01       0.14175080E+02       0.12483323E+00      -0.17616685E+02       0.79793130E+00      -0.14650089E+02       0.23783418E+00      -0.12465780E+00       0.19785253E-02       0.12891016E+01       0.15428615E-02       0.16266005E+02       0.61186114E-01       0.75036142E+01       0.11351599E-01      -0.85681781E+00       0.13120308E-02      -0.18204645E+00       0.30588415E-03      -0.34665678E+01       0.21992836E-01      -0.63508378E+00       0.37716595E-02
       0.56000000E+01      -0.40027425E+02       0.90078193E+00       0.13620546E+02       0.95251521E-01      -0.14735841E+02       0.59832047E+00      -0.12294199E+02       0.23076427E+00      -0.31988085E+00       0.26309580E-02       0.13362569E+01       0.19265909E-02       0.14256485E+02       0.44350420E-01       0.65318666E+01       0.79353896E-02      -0.92566780E+00       0.15289161E-02      -0.19894231E+00       0.36367255E-03      -0.29700754E+01       0.16378191E-01      -0.52890456E+00       0.26699313E-02
       0.57000000E+01      -0.43622757E+02       0.73036360E+00       0.12661716E+02       0.76456725E-01      -0.11340719E+02       0.45842774E+00      -0.97686400E+01       0.23495905E+00      -0.48901011E+00       0.31775032E-02       0.13558402E+01       0.21686197E-02       0.12109618E+02       0.29483327E-01       0.54909935E+01       0.50043875E-02      -0.95674497E+00       0.16247913E-02      -0.20654268E+00       0.38753103E-03      -0.24365477E+01       0.11343943E-01      -0.41392438E+00       0.17167007E-02
       0.58000000E+01      -0.47003126E+02       0.58980683E+00       0.11330980E+02       0.70155726E-01      -0.75298176E+01       0.38754323E+00      -0.71114729E+01       0.24893089E+00      -0.62976810E+00       0.35489554E-02       0.13493631E+01       0.22429172E-02       0.98893979E+01       0.17644872E-01       0.44143002E+01       0.27965111E-02      -0.95300365E+00       0.15984546E-02      -0.20553418E+00       0.37693885E-03      -0.18859195E+01       0.72135038E-02      -0.29506188E+00       0.98731625E-03
       0.59000000E+01      -0.50207984E+02       0.49033113E+00       0.96760713E+01       0.76620606E-01      -0.34226375E+01       0.38620825E+00      -0.43673033E+01       0.26959146E+00      -0.74096532E+00       0.37181390E-02       0.13189818E+01       0.21566938E-02       0.76568215E+01       0.93143801E-02       0.33335513E+01       0.13989119E-02      -0.91856412E+00       0.14689469E-02      -0.19689960E+00       0.33783238E-03      -0.13371333E+01       0.41489032E-02      -0.17701319E+00       0.51197194E-03
