    13  3002  3715  3125.06829670  4087.83657869     1.93123010    -0.88531391    -0.04058426    -0.52397419     0.05104194    -0.01052848     2.32071393     0.39230597    -0.08851288     1.09080469     1.26516440     0.00870854     1.19969759    -0.05452888    -2.54462763    -0.09933059     2.09655954    -0.50669489    -0.02800062    -0.83356811    -0.14324500    -0.95022590    -0.23393706    -0.03319147     0.85941124     0.03934921     4.16132060    -0.11026646     1.87468913     0.77174409    -0.00013287    -0.00483479     0.00448784
    14  3002  3715  3113.64828371  4064.46784116     1.86739989    -0.87362602    -0.04744766    -0.44926009     0.03573421    -0.00489115     2.31834523     0.40938575    -0.09568383     1.07808085     1.28627429     0.00157582     1.17789678    -0.06578699    -2.53130176    -0.09578521     2.08778649    -0.48807269    -0.03604313    -0.82829491    -0.15113341    -0.95311269    -0.23485383    -0.03596464     0.83393365     0.04033111     3.92928035    -0.11249085     1.92741071     0.72738052    -0.00198410    -0.00375326     0.00433660
    15  3002  3715  3122.83571473  4068.40895945     1.83646149    -0.86996648    -0.04689244    -0.30480590     0.01250124    -0.00000432     2.31828765     0.40893140    -0.09432339     1.10000041     1.28475527     0.00210847     1.15303643    -0.06230284    -2.53139369    -0.10562769     2.12154600    -0.49554370    -0.03248368    -0.82257036    -0.14883379    -0.95356026    -0.22924202    -0.03784475     0.85312135     0.03954263     4.07596167    -0.11408090     1.89519250     0.74652036    -0.00058041    -0.00442428     0.00449872
    16  3002  3715  3131.28926708  4073.49733807     1.83953079    -0.86616990    -0.05588755    -0.35917488     0.02415664    -0.00404779     2.31876898     0.40644180    -0.10054175     1.09419647     1.28333724    -0.00544759     1.13332716    -0.07441685    -2.50345556    -0.09264679     2.00456536    -0.47754145    -0.04556982    -0.83055365    -0.14992663    -0.95273827    -0.22926825    -0.04227989     0.85311642     0.03677557     3.87146308    -0.11410171     1.71692447     0.71324698    -0.00560354    -0.00168725     0.00412585
    17  3002  3715  3118.57970234  4064.12951176     1.87521465    -0.87497375    -0.04938427    -0.35989427     0.01741451     0.00083089     2.31386716     0.39850082    -0.09568047     1.08656488     1.26952490     0.00032300     1.14328283    -0.07149282    -2.51356886    -0.09708850     2.05414486    -0.48573919    -0.03891290    -0.82027589    -0.15225213    -0.96035843    -0.22406347    -0.03943260     0.89102026     0.03554542     4.10765458    -0.12158123     1.87848359     0.71967448    -0.00406549    -0.00259918     0.00428873
    18  3002  3715  3113.06599780  4083.72537687     1.86403584    -0.87459060    -0.04571574    -0.43553030     0.03468348    -0.00529109     2.31243446     0.41229574    -0.09891591     1.09527037     1.27284826     0.00232142     1.15055336    -0.06419308    -2.54911472    -0.09666758     2.18503934    -0.50184333    -0.03215786    -0.84057720    -0.14120596    -0.96144278    -0.22929124    -0.03749285     0.85498745     0.04012210     3.97336708    -0.11635267     1.59762303     0.72496305    -0.00195943    -0.00374124     0.00465540
    19  3002  3715  3122.65443406  4072.02716505     1.82872371    -0.86619040    -0.05177201    -0.44194915     0.03570376    -0.00499513     2.31447980     0.40049933    -0.09646485     1.07756956     1.27113610     0.00048394     1.11386423    -0.06958747    -2.51819166    -0.09757722     2.09245799    -0.48119754    -0.03970408    -0.85877647    -0.14183602    -0.95893964    -0.22578126    -0.03891251     0.87274519     0.03754952     3.99038042    -0.11216994     1.74433015     0.70923466    -0.00239430    -0.00339291     0.00433606
    20  3002  3715  3131.68284626  4064.19512506     1.81932964    -0.86763257    -0.04722012    -0.47347736     0.04441282    -0.00839404     2.31696234     0.39618223    -0.09222035     1.06779471     1.28936004     0.00036934     1.17647747    -0.06125520    -2.54223548    -0.09811428     2.12663899    -0.48931146    -0.03396868    -0.84628838    -0.14625729    -0.95615540    -0.22969576    -0.03699689     0.85149247     0.03821370     3.94308873    -0.10613296     1.86366723     0.73167300    -0.00011250    -0.00465657     0.00446143
    21  3002  3715  3120.09445036  4066.66736856     1.85145774    -0.87091711    -0.04836408    -0.40739226     0.02580329    -0.00099203     2.31629241     0.40576440    -0.09733736     1.08027171     1.27783325     0.00118202     1.14629005    -0.07009639    -2.51844678    -0.09315476     2.06426054    -0.49354822    -0.03570621    -0.84350962    -0.14673742    -0.95633338    -0.23067976    -0.03777874     0.85152224     0.03996834     3.95206914    -0.11419019     1.64401021     0.71906574    -0.00104511    -0.00411495     0.00450042
    22  3002  3715  3122.22462810  4075.79501423     1.86230241    -0.87268345    -0.05034660    -0.38636812     0.02650578    -0.00358024     2.32091853     0.40648886    -0.09619949     1.08470933     1.29229835    -0.00313118     1.13996806    -0.06634589    -2.52713069    -0.09700102     2.09338020    -0.48654730    -0.04018961    -0.81877056    -0.15345123    -0.94972254    -0.23238385    -0.03945326     0.84130000     0.03809263     3.97303961    -0.11239262     1.90496733     0.72679314    -0.00247610    -0.00333038     0.00416049
    23  3002  3715  3125.75823891  4069.19452818     1.83279526    -0.87074682    -0.04544794    -0.46288972     0.04413640    -0.00943196     2.31984755     0.41219770    -0.10005029     1.06733915     1.27190315     0.00326023     1.16710761    -0.06114250    -2.53679441    -0.10067256     2.11140887    -0.51782127    -0.02630058    -0.84227852    -0.14553643    -0.95122296    -0.23925314    -0.03604357     0.81613240     0.04302448     3.88409131    -0.11425334     1.73991317     0.73367287    -0.00220797    -0.00366491     0.00478244
    24  3002  3715  3116.49789839  4080.45758279     1.86804963    -0.87349707    -0.04840222    -0.43647924     0.03665093    -0.00675757     2.31705327     0.41015539    -0.09816562     1.07291065     1.29877669    -0.00282133     1.16292765    -0.06301133    -2.54219872    -0.09659514     2.13103027    -0.49039035    -0.03687512    -0.82011453    -0.15325383    -0.95544500    -0.22886501    -0.03937206     0.84956878     0.03857468     3.98306793    -0.11893224     1.67325974     0.72379076    -0.00181927    -0.00369968     0.00449178
    25  3002  3715  3114.91812021  4076.31432855     1.88402366    -0.87395980    -0.05079282    -0.40647729     0.02563077    -0.00134823     2.31781933     0.40666402    -0.09913455     1.09027452     1.30095886    -0.00400745     1.14856542    -0.07386732    -2.50286215    -0.09280384     2.00173972    -0.47994627    -0.04152714    -0.81488251    -0.15438475    -0.95407604    -0.23326841    -0.03845811     0.83440807     0.03928918     3.84133394    -0.10871363     1.77598354     0.71603154    -0.00235123    -0.00338945     0.00423273
    26  3002  3715  3120.31029772  4079.59983388     1.87665481    -0.87408837    -0.04915331    -0.35284131     0.02544737    -0.00601178     2.31721150     0.40889499    -0.09708933     1.10491595     1.28557712    -0.00042766     1.13807893    -0.06558381    -2.52597319    -0.09530202     2.08370365    -0.48343326    -0.03868624    -0.83797119    -0.14342693    -0.95493899    -0.23082499    -0.03826854     0.84302077     0.03957660     3.89720791    -0.11063950     1.90551601     0.71664561    -0.00220636    -0.00353050     0.00429804
    27  3002  3715  3125.73036015  4068.08764732     1.90562812    -0.88087904    -0.04424595    -0.45985377     0.03950345    -0.00730788     2.31703536     0.40510778    -0.09536894     1.08164481     1.28584251     0.00016250     1.16935270    -0.06183616    -2.52691238    -0.09951792     2.06469956    -0.49114946    -0.03531975    -0.83302879    -0.14626379    -0.95523946    -0.23180166    -0.03658345     0.85223850     0.03836025     3.95181834    -0.11366603     1.90807501     0.74934994    -0.00162224    -0.00394050     0.00448145
    28  3002  3715  3116.13431850  4078.18205641     1.89567215    -0.87905468    -0.04540764    -0.43320003     0.02365449     0.00249516     2.31883491     0.40827659    -0.09791192     1.06728613     1.28187482     0.00152359     1.14731436    -0.06417226    -2.53063177    -0.09806598     2.10338597    -0.50139364    -0.03215520    -0.84035362    -0.14715511    -0.95272118    -0.23344623    -0.03681153     0.84695943     0.04001990     3.97631425    -0.11774867     1.69884787     0.72928100    -0.00179862    -0.00378916     0.00453941
    29  3002  3715  3107.77220998  4076.29478706     1.87139982    -0.87392640    -0.04768732    -0.44817296     0.03542742    -0.00482667     2.31925718     0.39533056    -0.09247452     1.08151558     1.28296929     0.00223498     1.19014667    -0.06283429    -2.53245996    -0.09767122     2.07220534    -0.48216627    -0.03792603    -0.84411215    -0.14622741    -0.95249472    -0.23075636    -0.03709085     0.85390531     0.03965597     4.07582768    -0.11048563     1.81569601     0.73566663    -0.00196547    -0.00373106     0.00438470
    30  3002  3715  3118.48575986  4064.04067097     1.86312240    -0.87251317    -0.04799577    -0.39750674     0.02072109     0.00184274     2.32173048     0.39633654    -0.09292205     1.08203323     1.28645898     0.00196282     1.20887217    -0.06112684    -2.53055138    -0.09665291     2.03954916    -0.49144407    -0.03578939    -0.83550489    -0.14498264    -0.94721979    -0.23742230    -0.03562237     0.83090412     0.03946539     4.01081412    -0.11709813     1.86087196     0.74190608    -0.00134290    -0.00405194     0.00429199
    31  3002  3715  3113.18529068  4075.39983165     1.86839519    -0.87409477    -0.04737512    -0.45231907     0.03562012    -0.00451302     2.31534924     0.39686488    -0.09391299     1.06506481     1.26759290     0.00318562     1.17409094    -0.06429605    -2.52372243    -0.09394118     2.03829760    -0.49590433    -0.03455630    -0.84498863    -0.14748258    -0.95727626    -0.22615551    -0.03783983     0.87889558     0.03717065     4.06898642    -0.11642073     1.82656190     0.72349284    -0.00196256    -0.00370994     0.00444640
    32  3002  3715  3106.68860951  4074.15416706     1.88456958    -0.87731318    -0.04594237    -0.42154281     0.03055574    -0.00372022     2.31809423     0.41325892    -0.09899696     1.07357702     1.29228956    -0.00089796     1.17085422    -0.06297786    -2.54411588    -0.10096467     2.15025482    -0.48814270    -0.03655229    -0.83449961    -0.15065981    -0.95401294    -0.23248661    -0.03898463     0.83352492     0.04194250     4.01861481    -0.11596027     1.69309607     0.72795497    -0.00178035    -0.00376693     0.00461624
    33  3002  3715  3127.91083755  4065.88327187     1.93039891    -0.88406172    -0.04460946    -0.42865175     0.02537053     0.00027594     2.31084315     0.39420986    -0.09129156     1.09786030     1.24858546     0.00780933     1.14525260    -0.06801215    -2.50106827    -0.09565496     1.98363714    -0.48657679    -0.03687598    -0.84633873    -0.14022440    -0.96422038    -0.22753496    -0.03481680     0.88777109     0.03680167     4.16865361    -0.12029003     1.80997791     0.73575321    -0.00205849    -0.00374708     0.00418522
    34  3002  3715  3100.18479136  4091.31431736     1.86097532    -0.87387120    -0.04508322    -0.35526628     0.02144529    -0.00252125     2.31295649     0.39844292    -0.09226581     1.07898722     1.27860817     0.00441677     1.18031260    -0.05858017    -2.56218109    -0.09536206     2.19558128    -0.50013071    -0.03057050    -0.84039804    -0.14498603    -0.95944217    -0.22606805    -0.03581208     0.88279784     0.03790751     4.15312995    -0.11854064     1.79927885     0.73532987    -0.00072080    -0.00441981     0.00457234
    35  3002  3715  3113.47145123  4081.33329675     1.86329460    -0.87295680    -0.04905451    -0.43902704     0.04786412    -0.01491502     2.31658404     0.40150240    -0.09704176     1.08470781     1.28063724    -0.00096859     1.13135130    -0.06609854    -2.51160873    -0.10177049     2.04152735    -0.48524500    -0.03907475    -0.84458908    -0.14505169    -0.95592638    -0.22608394    -0.04018572     0.86626695     0.03793466     4.02640422    -0.11531940     1.94706753     0.73851289    -0.00232368    -0.00341928     0.00446883
    36  3002  3715  3112.21980558  4081.24567308     1.92319159    -0.88434797    -0.04054646    -0.46952360     0.04231101    -0.00882880     2.31937391     0.41643591    -0.10045135     1.07327132     1.28035035     0.00464563     1.19720500    -0.05717768    -2.56913951    -0.09949620     2.22414912    -0.50301731    -0.02871622    -0.84921950    -0.14350949    -0.95193814    -0.23822746    -0.03440944     0.81871025     0.04482368     3.93367789    -0.11432768     1.77156395     0.75385882    -0.00035944    -0.00464094     0.00483801
    37  3002  3715  3124.38991107  4079.90804811     1.89841368    -0.87835564    -0.04513584    -0.47899900     0.02672838     0.00441834     2.31759096     0.40953437    -0.09553412     1.07572614     1.27045500     0.00675950     1.15935045    -0.06659237    -2.52349182    -0.09971967     2.08765758    -0.49761016    -0.03249940    -0.85155961    -0.14186621    -0.95442750    -0.23223833    -0.03461046     0.85097594     0.04199218     4.06392448    -0.11454846     1.86311069     0.74301770    -0.00026573    -0.00461919     0.00441237
    38  3002  3715  3110.70681068  4096.13492367     1.86500960    -0.87234421    -0.04925222    -0.40316715     0.02393264    -0.00011918     2.31420276     0.40216728    -0.09455211     1.08256527     1.27740958     0.00160418     1.20706948    -0.06332677    -2.55041661    -0.08676728     2.11023319    -0.48337478    -0.03923673    -0.87130748    -0.13434798    -0.95931615    -0.22888559    -0.03806229     0.85619683     0.03908731     4.00681993    -0.11227124     1.75123318     0.73182473    -0.00131906    -0.00396246     0.00429743
    39  3002  3715  3111.36187947  4070.47078069     1.85584318    -0.87189885    -0.04860519    -0.47867666     0.03876659    -0.00418760     2.31382885     0.41224993    -0.09687723     1.07275067     1.28697320    -0.00151946     1.15596435    -0.06632517    -2.53927346    -0.09631991     2.14124924    -0.48437995    -0.03832244    -0.85793041    -0.14330165    -0.95990158    -0.22319216    -0.04011613     0.87941701     0.03721793     4.11989845    -0.11931599     1.69583799     0.72213789    -0.00163711    -0.00379950     0.00445519
    40  3002  3715  3130.75685812  4072.20341778     1.86661653    -0.87364164    -0.04751650    -0.43094969     0.02090774     0.00479505     2.31844072     0.41132189    -0.09530076     1.06560165     1.28646151     0.00147748     1.13691012    -0.06641771    -2.51642274    -0.10496064     2.07987121    -0.50608061    -0.03157539    -0.82719172    -0.15212920    -0.95334934    -0.23038374    -0.03769131     0.85475319     0.03972714     4.10892173    -0.11778043     1.74221008     0.72996800    -0.00070580    -0.00428312     0.00444424
    41  3002  3715  3121.70127936  4069.51867247     1.87604405    -0.87415370    -0.04867216    -0.45021281     0.03612930    -0.00522130     2.32085827     0.40703705    -0.09534899     1.09626576     1.29490136    -0.00045256     1.15376595    -0.07324889    -2.49687676    -0.09475031     1.97880663    -0.49715680    -0.03499973    -0.79925206    -0.15715637    -0.95039496    -0.23204184    -0.03796974     0.84307068     0.03966107     4.04761684    -0.11355989     1.83149875     0.73050313    -0.00207227    -0.00363876     0.00427030
    42  3002  3715  3115.86885471  4077.97775602     1.89517094    -0.87874609    -0.04736358    -0.50917218     0.05233894    -0.01224181     2.31909594     0.41467091    -0.10153465     1.06274480     1.29556235    -0.00438652     1.13763933    -0.06774247    -2.52735443    -0.10321035     2.12100151    -0.48686385    -0.03814906    -0.83146298    -0.15523676    -0.95226704    -0.23017326    -0.04113288     0.83870143     0.03948827     3.89758539    -0.11639812     1.83242445     0.73207498    -0.00284296    -0.00311888     0.00462778
    43  3002  3715  3126.41419160  4071.34288408     1.86376989    -0.87261730    -0.04928291    -0.42743410     0.02723103    -0.00037707     2.31330221     0.40174478    -0.09217425     1.09544139     1.26779137     0.00274346     1.17682111    -0.06201452    -2.52021587    -0.09507770     2.01069895    -0.48863742    -0.03846371    -0.85829118    -0.13515035    -0.96053416    -0.22886662    -0.03683184     0.86443907     0.03805487     4.02671619    -0.11037771     1.81358313     0.73649362    -0.00240009    -0.00350900     0.00408140
    44  3002  3715  3110.99960183  4068.40557588     1.86909959    -0.87393412    -0.04754282    -0.45234924     0.03567906    -0.00456140     2.31654529     0.40954655    -0.09815205     1.08275149     1.28234487     0.00191333     1.16941475    -0.06630743    -2.53120264    -0.09534754     2.09270691    -0.49075833    -0.03540573    -0.83978092    -0.14403640    -0.95625537    -0.23141213    -0.03742867     0.84361376     0.04111773     3.97716540    -0.11337229     1.73658867     0.73007801    -0.00194466    -0.00372240     0.00443830
    45  3002  3715  3123.05600012  4060.12547764     1.86741930    -0.87399611    -0.04771916    -0.44392951     0.03556397    -0.00521839     2.31986741     0.39904366    -0.09343633     1.08110502     1.28068626     0.00179074     1.15391792    -0.06548144    -2.53322997    -0.09505477     2.10894685    -0.50117553    -0.03369546    -0.85459807    -0.14100995    -0.95175451    -0.23412870    -0.03644428     0.84340090     0.03916241     3.96760631    -0.11144547     1.89822446     0.72886450    -0.00195159    -0.00372948     0.00429547
    46  3002  3715  3138.16389845  4065.50284504     1.84036725    -0.86863730    -0.05241059    -0.40065099     0.02516928    -0.00095920     2.32141724     0.40488269    -0.09779163     1.07826339     1.29819438    -0.00520794     1.15445219    -0.06850777    -2.51891929    -0.09410754     2.04163458    -0.49066128    -0.04089618    -0.83432830    -0.14718413    -0.94911078    -0.23427287    -0.04032205     0.83393984     0.03813007     3.95309721    -0.11617937     1.72243746     0.70927651    -0.00393112    -0.00259256     0.00419213
    47  3002  3715  3107.93441964  4090.05017807     1.88323162    -0.87633180    -0.04649280    -0.46600517     0.03307768    -0.00150629     2.31907765     0.39461662    -0.09690907     1.06824524     1.29322366     0.00039768     1.21877265    -0.06598778    -2.53451214    -0.09299403     2.06250089    -0.48919347    -0.03515568    -0.81266880    -0.15582502    -0.95236205    -0.23606149    -0.03693508     0.82258821     0.04304890     3.89727150    -0.10495825     1.69729745     0.72905387    -0.00177160    -0.00379363     0.00456613
    48  3002  3715  3108.91190740  4078.49791139     1.87431884    -0.87420769    -0.04791125    -0.52564322     0.05307632    -0.01094378     2.31901195     0.40211091    -0.09506291     1.07205111     1.27667314     0.00256039     1.16844076    -0.06394618    -2.53489069    -0.09665557     2.09963303    -0.49605970    -0.03559924    -0.84043900    -0.14881439    -0.95246418    -0.23235766    -0.03829873     0.84263029     0.04120514     4.05998801    -0.11167145     1.65748432     0.72952356    -0.00246828    -0.00345201     0.00448532
    49  3002  3715  3106.56112227  4081.71064664     1.87646711    -0.87534940    -0.04588671    -0.49014555     0.04829053    -0.01070306     2.31543466     0.40553103    -0.09425635     1.08093836     1.27858917     0.00316503     1.20908450    -0.06039056    -2.52628956    -0.09740094     2.02044440    -0.48553762    -0.03535146    -0.83538065    -0.14685949    -0.95762135    -0.22769716    -0.03666340     0.87004197     0.03863513     4.08857911    -0.11612337     1.82054197     0.73569035    -0.00057247    -0.00444459     0.00447325
    50  3002  3715  3137.28594037  4061.16709282     1.88002573    -0.87616789    -0.04875103    -0.44391339     0.03370534    -0.00398617     2.32226353     0.41074991    -0.09701690     1.08439804     1.30465753    -0.00500867     1.17758462    -0.06674373    -2.52134169    -0.09731279     2.04202108    -0.48621054    -0.03889181    -0.81671537    -0.15436980    -0.94769879    -0.23535201    -0.03960039     0.81622214     0.03947286     3.86559037    -0.10765751     1.91366527     0.74156896    -0.00306538    -0.00308943     0.00419586
    51  3002  3715  3131.24755267  4084.15377461     1.86196885    -0.86995914    -0.05132589    -0.35518944     0.02556077    -0.00574922     2.32003021     0.40656967    -0.09615056     1.09595718     1.27579819     0.00232154     1.15926979    -0.06726232    -2.50503213    -0.09876379     1.99044743    -0.48492959    -0.04006274    -0.78556801    -0.15962990    -0.95099630    -0.23552743    -0.03762799     0.82216533     0.04187920     3.90191666    -0.10486822     1.94447898     0.73759844    -0.00257949    -0.00337772     0.00417697
    52  3002  3715  3114.02681956  4081.49889925     1.90039703    -0.87913545    -0.04706269    -0.53136756     0.05152554    -0.00965069     2.31858772     0.40642355    -0.09477467     1.06721820     1.28970440    -0.00083350     1.18282636    -0.06006193    -2.53190923    -0.09797348     2.05673156    -0.48348932    -0.03900102    -0.85256605    -0.14044805    -0.95308722    -0.22862997    -0.03847246     0.86402455     0.03676694     4.03080296    -0.11483514     1.95263117     0.73726418    -0.00268134    -0.00333657     0.00428046
    53  3002  3715  3125.52500101  4064.48137563     1.90114358    -0.87817143    -0.04741637    -0.44155164     0.02965534    -0.00138846     2.31696505     0.39879598    -0.09321410     1.08299309     1.26970157     0.00392499     1.15476898    -0.06550322    -2.50915364    -0.09612208     1.99999010    -0.48555515    -0.03780735    -0.82483706    -0.14856593    -0.95539320    -0.23019512    -0.03608564     0.86329405     0.03790992     4.00349806    -0.11174635     1.89320089     0.72615710    -0.00155215    -0.00392699     0.00415984
    54  3002  3715  3128.57846219  4087.83566550     1.83737964    -0.86748992    -0.05313421    -0.47643931     0.03707871    -0.00285905     2.31517853     0.41559055    -0.09591485     1.06869784     1.28362300    -0.00177528     1.16838670    -0.06440884    -2.52057228    -0.09484616     2.01930662    -0.47910014    -0.04362627    -0.85965555    -0.14119642    -0.95788164    -0.22700255    -0.04069781     0.86351958     0.03738675     4.08561612    -0.11918737     1.72629173     0.71404079    -0.00422955    -0.00247262     0.00411054
    55  3002  3715  3107.46650920  4067.73291994     1.86594651    -0.87380798    -0.04740868    -0.44953122     0.03561002    -0.00472092     2.32001484     0.40278583    -0.09588168     1.07680635     1.29391932    -0.00115633     1.13296991    -0.06815087    -2.51582769    -0.09913577     2.06937828    -0.49202740    -0.03535480    -0.82438099    -0.15109413    -0.95084112    -0.23153655    -0.03827235     0.84493333     0.03935378     3.93270628    -0.10847054     1.79548131     0.72189121    -0.00191520    -0.00372061     0.00448081
    56  3002  3715  3116.97782100  4062.15728827     1.85308972    -0.87015589    -0.04929592    -0.39550458     0.02142993     0.00122411     2.31623480     0.39794207    -0.09325252     1.08849617     1.27268539     0.00377558     1.12261788    -0.07154881    -2.52082438    -0.09350146     2.10456478    -0.49751510    -0.03472726    -0.83156382    -0.14945923    -0.95642504    -0.23037454    -0.03653565     0.85581148     0.03972688     4.01343409    -0.11144643     1.76961010     0.71062276    -0.00170177    -0.00385956     0.00428478
    57  3002  3715  3122.81562586  4087.22793650     1.87026172    -0.87395259    -0.04760395    -0.44866840     0.03561009    -0.00488544     2.32040915     0.38719576    -0.09046624     1.07484113     1.27849562     0.00242921     1.18802369    -0.06021709    -2.54489929    -0.09263842     2.10279671    -0.49505154    -0.03510123    -0.84972566    -0.14203218    -0.95032364    -0.23244645    -0.03584879     0.86299566     0.03706228     4.07633329    -0.11615455     1.83693824     0.72668538    -0.00198789    -0.00373953     0.00431747
